STATION,NAME,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,DATE_healdsburg,PRCP_healdsburg,TOBS_healdsburg,,,,,,,,,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES
USC00049124,"UKIAH 4 WSW, CA US",9/16/2004,,,,,0,",,0,0800",10/25/2004,0.5,16.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",9/17/2004,,,,,0,",,0,0800",10/26/2004,27.4,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",9/18/2004,,,,,0,",,0,0800",10/27/2004,0,16.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",9/19/2004,,,,,0,",,0,0800",10/28/2004,0,16.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",9/20/2004,,,,,3.6,",,0,0800",10/29/2004,0,18.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",9/21/2004,,,,,3.6,",,0,0800",10/30/2004,0,18.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",9/22/2004,,,,,0,",,0,0800",10/31/2004,0,18.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",9/23/2004,,,,,0,"P,,0,0800",11/1/2004,0,21.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",9/24/2004,,,,,0,"P,,0,0800",11/2/2004,0,19.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",9/25/2004,,,,,0,"P,,0,0800",11/3/2004,6.6,8.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",9/26/2004,,,,,0,"P,,0,0800",11/4/2004,0.3,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",9/27/2004,,,,,0,"P,,0,0800",11/5/2004,0,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",9/28/2004,,,,,0,"P,,0,0800",11/6/2004,0,15,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",9/29/2004,,,,,0,"P,,0,0800",11/7/2004,0,17.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",9/30/2004,,,,,0,"P,,0,0800",11/8/2004,0,13.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/1/2004,,,,,0,"P,,0,0800",11/9/2004,0,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/2/2004,,,,,0,"P,,0,0800",11/10/2004,17,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/3/2004,,,,,0,"P,,0,0800",11/11/2004,26.7,15,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/4/2004,,,,,0,"P,,0,0800",11/12/2004,0,17.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/5/2004,,,,,0,"P,,0,0800",11/13/2004,0,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/6/2004,,,,,0,"P,,0,0800",11/14/2004,0,15,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/7/2004,,,,,0,"P,,0,0800",11/15/2004,0,17.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/8/2004,,,,,0,"P,,0,0800",11/16/2004,0,17.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/9/2004,,,,,1.5,",,0,0800",11/17/2004,0,20,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/10/2004,,,,,0,"P,,0,0800",11/18/2004,1.3,15,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/11/2004,,,,,0,"P,,0,0800",11/19/2004,0,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/12/2004,,,,,0,"P,,0,0800",11/20/2004,0,18.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/13/2004,,,,,0,"P,,0,0800",11/21/2004,0,17.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/14/2004,,,,,0,"P,,0,0800",11/22/2004,0,16.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/15/2004,,,,,0,"P,,0,0800",11/23/2004,0.3,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/16/2004,,,,,0,"P,,0,0800",11/24/2004,0,16.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/17/2004,,,,,2.8,",,0,0800",11/25/2004,0.8,8.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/18/2004,,,,,13.5,",,0,0800",11/26/2004,1,11.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/19/2004,,,,,51.1,",,0,0800",11/27/2004,0.5,12.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/20/2004,,,,,19.1,",,0,0800",11/28/2004,0,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/21/2004,,,,,0.5,",,0,0800",11/29/2004,0,11.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/22/2004,,,,,0,"P,,0,0800",11/30/2004,0,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/23/2004,,,,,5.1,",,0,0800",12/1/2004,0,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/24/2004,,,,,3.8,",,0,0800",12/2/2004,0,13.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/25/2004,,,,,0,"P,,0,0800",12/3/2004,0,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/26/2004,,,,,34,",,0,0800",12/4/2004,0,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/27/2004,,,,,1,",,0,0800",12/5/2004,0,12.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/28/2004,,,,,0,"P,,0,0800",12/6/2004,12.2,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/29/2004,,,,,0,"P,,0,0800",12/7/2004,42.9,12.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/30/2004,,,,,0,"P,,0,0800",12/8/2004,74.7,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",10/31/2004,,,,,0,"P,,0,0800",12/9/2004,5.1,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/1/2004,,,,,0,"P,,0,0800",12/10/2004,0,,,,,,,,,,0,"P,,0",,
USC00049124,"UKIAH 4 WSW, CA US",11/2/2004,,,,,0,"P,,0,0800",12/11/2004,0,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/3/2004,,,,,0.5,",,0,0800",12/12/2004,0.8,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/4/2004,,,,,0.8,",,0,0800",12/13/2004,5.1,15,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/5/2004,,,,,0,"P,,0,0800",12/14/2004,0,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/6/2004,,,,,0,"P,,0,0800",12/15/2004,0,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/7/2004,,,,,0,"P,,0,0800",12/16/2004,0,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/8/2004,,,,,0,"P,,0,0800",12/17/2004,0,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/9/2004,,,,,0,"P,,0,0800",12/18/2004,0.5,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/10/2004,,,,,9.9,",,0,0800",12/19/2004,0,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/11/2004,,,,,14.5,",,0,0800",12/20/2004,0,8.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/12/2004,,,,,3,",,0,0800",12/21/2004,0,20,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/13/2004,,,,,1,",,0,0800",12/22/2004,0,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/14/2004,,,,,0,"P,,0,0800",12/23/2004,0,7.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/15/2004,,,,,0,"P,,0,0800",12/24/2004,0,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/16/2004,,,,,0,"P,,0,0800",12/25/2004,0,8.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/17/2004,,,,,0,"P,,0,0800",12/26/2004,18.5,9.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/18/2004,,,,,0,"P,,0,0800",12/27/2004,88.9,7.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/19/2004,,,,,0,"P,,0,0800",12/28/2004,13.2,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/20/2004,,,,,0,"P,,0,0800",12/29/2004,11.9,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/21/2004,,,,,0,"P,,0,0800",12/30/2004,34.3,8.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/22/2004,,,,,0,"P,,0,0800",12/31/2004,31.8,7.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/23/2004,,,,,0,"P,,0,0800",1/1/2005,5.6,8.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/24/2004,,,,,0,"P,,0,0800",1/2/2005,9.1,7.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/25/2004,,,,,0,"P,,0,0800",1/3/2005,14.5,8.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/26/2004,,,,,2,",,0,0800",1/4/2005,0.5,10,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/27/2004,,,,,19.6,",,0,0800",1/5/2005,1.5,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/28/2004,,,,,0,"P,,0,0800",1/6/2005,0.3,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/29/2004,,,,,0,"P,,0,0800",1/7/2005,33.5,9.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",11/30/2004,,,,,0,"P,,0,0800",1/8/2005,12.2,7.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/1/2004,,,,,0,",,0,0800",1/9/2005,15.2,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/2/2004,,,,,0,"P,,0,0800",1/10/2005,2,10,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/3/2004,,,,,0,"P,,0,0800",1/11/2005,23.1,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/4/2004,,,,,0,"P,,0,0800",1/12/2005,0,11.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/5/2004,,,,,0,"P,,0,0800",1/13/2005,0,7.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/6/2004,,,,,0,"P,,0,0800",1/14/2005,0,10,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/7/2004,,,,,57.2,",,0,0800",1/15/2005,0,11.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/8/2004,,,,,92.2,",,0,0800",1/16/2005,0,13.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/9/2004,,,,,11.9,",,0,0800",1/17/2005,0,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/10/2004,,,,,0,"P,,0,0800",1/18/2005,0.3,10,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/11/2004,,,,,0,"P,,0,0800",1/19/2005,0,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/12/2004,,,,,0,"P,,0,0800",1/20/2005,0,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/13/2004,,,,,0.5,",,0,0800",1/21/2005,0,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/14/2004,,,,,1.5,",,0,0800",1/22/2005,0,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/15/2004,,,,,0,"P,,0,0800",1/23/2005,0,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/16/2004,,,,,0,"P,,0,0800",1/24/2005,0,10,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/17/2004,,,,,0,"P,,0,0800",1/25/2005,5.8,10,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/18/2004,,,,,0,"P,,0,0800",1/26/2005,19.8,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/19/2004,,,,,0,"P,,0,0800",1/27/2005,0,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/20/2004,,,,,0,"P,,0,0800",1/28/2005,31,11.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/21/2004,,,,,0,"P,,0,0800",1/29/2005,0.3,13.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/22/2004,,,,,0,"P,,0,0800",1/30/2005,0,16.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/23/2004,,,,,0,"P,,0,0800",1/31/2005,0,17.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/24/2004,,,,,0,"P,,0,0800",2/1/2005,0,22.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/25/2004,,,,,0,"P,,0,0800",2/2/2005,0,21.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/26/2004,,,,,3.6,",,0,0800",2/3/2005,0,18.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/27/2004,,,,,63.5,",,0,0800",2/4/2005,0,16.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/28/2004,,,,,63.5,",,0,0800",2/5/2005,0,16.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/29/2004,,,,,23.6,",,0,0800",2/6/2005,0,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/30/2004,,,,,11.9,",,0,0800",2/7/2005,0.3,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/31/2004,,,,,51.3,",,0,0800",2/8/2005,0,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/1/2005,,,,,23.9,",,0,0800",2/9/2005,0,17.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/2/2005,,,,,14,",,0,0800",2/10/2005,0,18.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/3/2005,,,,,12.2,",,0,0800",2/11/2005,0,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/4/2005,,,,,1,",,0,0800",2/12/2005,0,16.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/5/2005,,,,,2.3,",,0,0800",2/13/2005,1,12.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/6/2005,,,,,2,",,0,0800",2/14/2005,1,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/7/2005,,,,,11.7,",,0,0800",2/15/2005,6.6,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/8/2005,,,,,26.9,",,0,0800",2/16/2005,8.1,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/9/2005,,,,,23.4,",,0,0800",2/17/2005,0.8,16.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/10/2005,,,,,3,",,0,0800",2/18/2005,23.4,15,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/11/2005,,,,,34,",,0,0800",2/19/2005,11.9,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/12/2005,,,,,26.9,",,0,0800",2/20/2005,9.7,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/13/2005,,,,,0,"P,,0,0800",2/21/2005,16.8,16.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/14/2005,,,,,0,"P,,0,0800",2/22/2005,18.3,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/15/2005,,,,,0,"P,,0,0800",2/23/2005,0.5,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/16/2005,,,,,0.8,",,0,0800",2/24/2005,0.3,15,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/17/2005,,,,,0,"P,,0,0800",2/25/2005,0,16.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/18/2005,,,,,0,"P,,0,0800",2/26/2005,0,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/19/2005,,,,,0,"P,,0,0800",2/27/2005,17.3,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/20/2005,,,,,0,"P,,0,0800",2/28/2005,21.8,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/21/2005,,,,,0,"P,,0,0800",3/1/2005,0.5,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/22/2005,,,,,0,"P,,0,0800",3/2/2005,19.1,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/23/2005,,,,,0,"P,,0,0800",3/3/2005,0.5,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/24/2005,,,,,0,"P,,0,0800",3/4/2005,10.2,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/25/2005,,,,,0,"P,,0,0800",3/5/2005,0,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/26/2005,,,,,29.2,",,0,0800",3/6/2005,0,23.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/27/2005,,,,,9.4,",,0,0800",3/7/2005,0.3,20,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/28/2005,,,,,25.9,",,0,0800",3/8/2005,0.3,22.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/29/2005,,,,,6.4,",,0,0800",3/9/2005,0,23.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/30/2005,,,,,0,"P,,0,0800",3/10/2005,0,27.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/31/2005,,,,,0,"P,,0,0800",3/11/2005,0,26.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/1/2005,,,,,0,"P,,0,0800",3/12/2005,0,18.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/2/2005,,,,,0,"P,,0,0800",3/13/2005,0,20,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/3/2005,,,,,0,"P,,0,0800",3/14/2005,0,23.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/4/2005,,,,,0,"P,,0,0800",3/15/2005,0,22.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/5/2005,,,,,0,"P,,0,0800",3/16/2005,0,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/6/2005,,,,,0,"P,,0,0800",3/17/2005,0,18.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/7/2005,,,,,3.3,",,0,0800",3/18/2005,4.8,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/8/2005,,,,,0,"P,,0,0800",3/19/2005,62,13.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/9/2005,,,,,0,"P,,0,0800",3/20/2005,14.5,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/10/2005,,,,,0,"P,,0,0800",3/21/2005,8.6,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/11/2005,,,,,0,"P,,0,0800",3/22/2005,53.6,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/12/2005,,,,,0,"P,,0,0800",3/23/2005,2,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/13/2005,,,,,22.4,",,0,0800",3/24/2005,0.5,16.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/14/2005,,,,,1.3,",,0,0800",3/25/2005,0,17.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/15/2005,,,,,1.5,",,0,0800",3/26/2005,0,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/16/2005,,,,,0.8,",,0,0800",3/27/2005,16.5,12.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/17/2005,,,,,1.3,",,0,0800",3/28/2005,20.6,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/18/2005,,,,,4.3,",,0,0800",3/29/2005,1.8,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/19/2005,,,,,11.7,",,0,0800",3/30/2005,0,21.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/20/2005,,,,,18,",,0,0800",3/31/2005,0,22.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/21/2005,,,,,7.6,",,0,0800",4/1/2005,0,22.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/22/2005,,,,,0,"P,,0,0800",4/2/2005,0,18.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/23/2005,,,,,0,"P,,0,0800",4/3/2005,16.3,8.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/24/2005,,,,,0,"P,,0,0800",4/4/2005,5.3,17.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/25/2005,,,,,0,"P,,0,0800",4/5/2005,0,22.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/26/2005,,,,,0,"P,,0,0800",4/6/2005,0,22.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/27/2005,,,,,6.4,",,0,0800",4/7/2005,11.2,15,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/28/2005,,,,,32.5,",,0,0800",4/8/2005,15.5,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
